DATETIME_LOCAL,LOCAL_SITE_NAME,Bromine PM2.5 LC,Carbon monoxide,Cesium PM2.5 LC,Lead PM2.5 LC,Nitrogen dioxide (NO2),Outdoor Temperature,Ozone,PM2.5 - Local Conditions,Relative Humidity ,Strontium PM2.5 LC,Ozone_Lag1,Carbon monoxide_Lag1,Nitrogen dioxide (NO2)_Lag1,Hour,DayOfWeek,Site_ID,Sr_Cs_Ratio,Pb_Br_Ratio,Anomaly_Signal,Safety_Status
2024-06-06 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.496,,,8.7,,0.036,9.2,,,0.038,1.563,7.7,4,3,2,,,1,NORMAL
2024-06-07 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.4,,,10.2,,0.054,4.7,,,0.036,0.496,8.7,4,4,2,,,1,NORMAL
2024-06-08 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.4,,,7.8,,0.055,5.5,,,0.054,0.4,10.2,4,5,2,,,1,NORMAL
2024-06-09 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.5,,,8.9,,0.049,12.0,,,0.055,0.4,7.8,4,6,2,,,1,NORMAL
2024-06-10 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.287,,,7.8,,0.055,5.6,,,0.049,0.5,8.9,4,0,2,,,1,NORMAL
2024-06-11 04:00:00+00:00,MCMILLAN  NCore-PAMS,,1.525,,,10.7,,0.041,11.0,,,0.055,0.287,7.8,4,1,2,,,-1,🚨 ALERT
2024-06-12 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.366,,,12.7,,0.058,8.0,,,0.041,1.525,10.7,4,2,2,,,1,NORMAL
2024-06-13 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.4,,,12.5,,0.06,21.0,,,0.058,0.366,12.7,4,3,2,,,1,NORMAL
2024-06-14 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.5,,,8.7,,0.071,21.0,,,0.06,0.4,12.5,4,4,2,,,-1,🚨 ALERT
2024-06-15 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.5,,,21.2,,0.053,10.0,,,0.071,0.5,8.7,4,5,2,,,1,NORMAL
2024-06-16 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.6,,,24.0,,0.059,9.0,,,0.053,0.5,21.2,4,6,2,,,1,NORMAL
2024-06-17 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.5,,,6.1,,0.056,10.4,,,0.059,0.6,24.0,4,0,2,,,1,NORMAL
2024-06-18 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.5,,,6.7,,0.053,10.9,,,0.056,0.5,6.1,4,1,2,,,1,NORMAL
2024-06-19 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.3,,,6.6,,0.053,12.0,,,0.053,0.5,6.7,4,2,2,,,1,NORMAL
2024-06-20 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.3,,,12.0,,0.052,6.4,,,0.053,0.3,6.6,4,3,2,,,1,NORMAL
2024-06-21 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.356,,,8.1,,0.055,10.2,,,0.052,0.3,12.0,4,4,2,,,1,NORMAL
2024-06-22 04:00:00+00:00,MCMILLAN  NCore-PAMS,,,,,,,,15.1,,,0.055,0.356,8.1,4,5,2,,,1,NORMAL
2024-06-23 04:00:00+00:00,MCMILLAN  NCore-PAMS,,,,,,,,16.0,,,,,,4,6,2,,,1,NORMAL
2024-06-24 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.2,,,,,0.053,12.0,,,,,,4,0,2,,,1,NORMAL
2024-06-25 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.3,,,8.1,,0.052,8.1,,,0.053,0.2,,4,1,2,,,1,NORMAL
2024-06-26 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.4,,,7.0,,0.061,9.5,,,0.052,0.3,8.1,4,2,2,,,1,NORMAL
2024-06-27 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.375,,,11.9,,0.062,12.0,,,0.061,0.4,7.0,4,3,2,,,1,NORMAL
2024-06-28 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.279,,,8.3,,0.051,5.7,,,0.062,0.375,11.9,4,4,2,,,1,NORMAL
2024-06-29 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.4,,,5.2,,0.051,15.0,,,0.051,0.279,8.3,4,5,2,,,1,NORMAL
2024-06-30 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.508,,,11.4,,0.049,21.0,,,0.051,0.4,5.2,4,6,2,,,1,NORMAL
2024-07-01 04:00:00+00:00,MCMILLAN  NCore-PAMS,,0.3,,,,,,,,,0.049,0.508,11.4,4,0,2,,,1,NORMAL
2022-01-01 05:00:00+00:00,Near Road,,0.609,,,12.7,63.9,,10.9,90.7,,,,,5,5,3,,,1,NORMAL
2022-01-02 05:00:00+00:00,Near Road,,0.39,,,17.1,62.8,,2.5,89.1,,,0.609,12.7,5,6,3,,,1,NORMAL
2022-01-03 05:00:00+00:00,Near Road,,0.573,,,35.8,45.3,,4.1,91.0,,,0.39,17.1,5,0,3,,,1,NORMAL
2022-01-04 05:00:00+00:00,Near Road,,0.856,,,37.9,33.8,,8.0,83.9,,,0.573,35.8,5,1,3,,,1,NORMAL
2022-01-05 05:00:00+00:00,Near Road,,0.5,,,33.9,41.0,,10.1,80.4,,,0.856,37.9,5,2,3,,,1,NORMAL
2022-01-06 05:00:00+00:00,Near Road,,0.928,,,37.1,43.3,,9.1,76.7,,,0.5,33.9,5,3,3,,,1,NORMAL
2022-01-07 05:00:00+00:00,Near Road,,0.316,,,15.0,34.3,,5.8,86.6,,,0.928,37.1,5,4,3,,,1,NORMAL
2022-01-08 05:00:00+00:00,Near Road,,0.5,,,26.0,34.2,,7.9,54.3,,,0.316,15.0,5,5,3,,,1,NORMAL
2022-01-09 05:00:00+00:00,Near Road,,0.6,,,22.2,45.5,,12.0,85.5,,,0.5,26.0,5,6,3,,,1,NORMAL
2022-01-10 05:00:00+00:00,Near Road,,0.3,,,9.2,43.0,,5.0,53.8,,,0.6,22.2,5,0,3,,,1,NORMAL
2022-01-11 05:00:00+00:00,Near Road,,0.699,,,32.3,27.9,,10.0,47.5,,,0.3,9.2,5,1,3,,,1,NORMAL
2022-01-12 05:00:00+00:00,Near Road,,1.524,,,38.1,47.1,,17.0,57.4,,,0.699,32.3,5,2,3,,,-1,🚨 ALERT
2022-01-13 05:00:00+00:00,Near Road,,1.6,,,48.8,50.4,,32.0,71.2,,,1.524,38.1,5,3,3,,,-1,🚨 ALERT
2022-01-14 05:00:00+00:00,Near Road,,0.706,,,37.1,46.8,,12.0,64.3,,,1.6,48.8,5,4,3,,,1,NORMAL
2022-01-15 05:00:00+00:00,Near Road,,0.321,,,16.2,31.8,,9.0,52.0,,,0.706,37.1,5,5,3,,,1,NORMAL
2022-01-16 05:00:00+00:00,Near Road,,0.4,,,22.5,39.0,,13.0,87.9,,,0.321,16.2,5,6,3,,,1,NORMAL
2022-01-17 05:00:00+00:00,Near Road,,0.27,,,18.6,42.4,,3.3,84.8,,,0.4,22.5,5,0,3,,,1,NORMAL
2022-01-18 05:00:00+00:00,Near Road,,0.8,,,38.1,39.4,,15.0,63.2,,,0.27,18.6,5,1,3,,,1,NORMAL
2022-01-19 05:00:00+00:00,Near Road,,1.1,,,33.4,54.5,,16.0,64.7,,,0.8,38.1,5,2,3,,,1,NORMAL
2022-01-20 05:00:00+00:00,Near Road,,0.5,,,33.4,44.8,,11.0,81.5,,,1.1,33.4,5,3,3,,,1,NORMAL
2022-01-21 05:00:00+00:00,Near Road,,0.3,,,14.0,26.6,,9.0,47.5,,,0.5,33.4,5,4,3,,,1,NORMAL
2022-01-22 05:00:00+00:00,Near Road,,0.5,,,40.0,32.9,,15.0,51.1,,,0.3,14.0,5,5,3,,,1,NORMAL
2022-01-23 05:00:00+00:00,Near Road,,0.845,,,38.3,39.2,,16.0,53.2,,,0.5,40.0,5,6,3,,,1,NORMAL
2022-01-24 05:00:00+00:00,Near Road,,0.6,,,37.2,40.6,,19.0,56.9,,,0.845,38.3,5,0,3,,,1,NORMAL
2022-01-25 05:00:00+00:00,Near Road,,0.7,,,42.9,48.2,,19.0,60.5,,,0.6,37.2,5,1,3,,,1,NORMAL
2022-01-26 05:00:00+00:00,Near Road,,0.3,,,41.9,32.0,,6.7,46.4,,,0.7,42.9,5,2,3,,,1,NORMAL
2022-01-27 05:00:00+00:00,Near Road,,0.865,,,44.2,34.7,,25.0,63.2,,,0.3,41.9,5,3,3,,,1,NORMAL
2022-01-28 05:00:00+00:00,Near Road,,0.714,,,39.4,38.8,,30.0,86.8,,,0.865,44.2,5,4,3,,,1,NORMAL
2022-01-29 05:00:00+00:00,Near Road,,0.258,,,13.3,30.6,,25.0,86.3,,,0.714,39.4,5,5,3,,,1,NORMAL
2022-01-30 05:00:00+00:00,Near Road,,0.5,,,22.5,31.3,,6.3,48.7,,,0.258,13.3,5,6,3,,,1,NORMAL
2022-01-31 05:00:00+00:00,Near Road,,0.5,,,44.4,35.8,,19.0,60.2,,,0.5,22.5,5,0,3,,,1,NORMAL
2022-02-01 05:00:00+00:00,Near Road,,0.851,,,45.7,42.3,,21.0,68.7,,,0.5,44.4,5,1,3,,,1,NORMAL
2022-02-02 05:00:00+00:00,Near Road,,1.024,,,41.3,50.0,,24.0,82.0,,,0.851,45.7,5,2,3,,,1,NORMAL
2022-02-03 05:00:00+00:00,Near Road,,0.95,,,34.8,61.3,,9.4,86.4,,,1.024,41.3,5,3,3,,,1,NORMAL
2022-02-04 05:00:00+00:00,Near Road,,0.3,,,14.3,62.4,,11.0,89.5,,,0.95,34.8,5,4,3,,,1,NORMAL
2022-02-05 05:00:00+00:00,Near Road,,0.3,,,18.2,33.4,,8.0,61.9,,,0.3,14.3,5,5,3,,,1,NORMAL
2022-02-06 05:00:00+00:00,Near Road,,0.5,,,31.3,36.5,,11.0,66.7,,,0.3,18.2,5,6,3,,,1,NORMAL
2022-02-07 05:00:00+00:00,Near Road,,0.5,,,33.8,43.7,,11.4,84.6,,,0.5,31.3,5,0,3,,,1,NORMAL
2022-02-08 05:00:00+00:00,Near Road,,1.304,,,37.4,47.3,,19.0,71.7,,,0.5,33.8,5,1,3,,,1,NORMAL
2022-02-09 05:00:00+00:00,Near Road,,1.1,,,39.2,57.0,,27.0,69.0,,,1.304,37.4,5,2,3,,,1,NORMAL
2022-02-10 05:00:00+00:00,Near Road,,1.0,,,41.0,59.9,,7.7,53.7,,,1.1,39.2,5,3,3,,,1,NORMAL
2022-02-11 05:00:00+00:00,Near Road,,1.3,,,37.4,67.5,,10.7,69.1,,,1.0,41.0,5,4,3,,,1,NORMAL
2022-02-12 05:00:00+00:00,Near Road,,0.392,,,26.5,58.3,,17.0,47.1,,,1.3,37.4,5,5,3,,,1,NORMAL
2022-02-13 05:00:00+00:00,Near Road,,0.3,,,15.7,42.4,,5.7,82.7,,,0.392,26.5,5,6,3,,,1,NORMAL
2022-02-14 05:00:00+00:00,Near Road,,0.3,,,17.4,30.6,,6.6,57.6,,,0.3,15.7,5,0,3,,,1,NORMAL
2022-02-15 05:00:00+00:00,Near Road,,0.5,,,43.4,38.7,,17.0,56.6,,,0.3,17.4,5,1,3,,,1,NORMAL
2022-02-16 05:00:00+00:00,Near Road,,0.5,,,43.0,55.6,,10.7,68.1,,,0.5,43.4,5,2,3,,,1,NORMAL
2022-02-17 05:00:00+00:00,Near Road,,0.5,,,17.4,70.5,,6.8,61.7,,,0.5,43.0,5,3,3,,,1,NORMAL
2022-02-18 05:00:00+00:00,Near Road,,0.261,,,9.3,66.6,,2.2,73.9,,,0.5,17.4,5,4,3,,,1,NORMAL
2022-02-19 05:00:00+00:00,Near Road,,0.687,,,35.4,46.9,,10.0,57.2,,,0.261,9.3,5,5,3,,,1,NORMAL
2022-02-20 05:00:00+00:00,Near Road,,0.55,,,30.4,43.5,,9.0,45.3,,,0.687,35.4,5,6,3,,,1,NORMAL
2022-02-21 05:00:00+00:00,Near Road,,0.872,,,39.9,66.7,,12.0,55.8,,,0.55,30.4,5,0,3,,,1,NORMAL
2022-02-22 05:00:00+00:00,Near Road,,0.7,,,37.1,66.6,,9.1,82.7,,,0.872,39.9,5,1,3,,,1,NORMAL
2022-02-23 05:00:00+00:00,Near Road,,0.262,,,11.9,73.4,,4.7,74.2,,,0.7,37.1,5,2,3,,,1,NORMAL
2022-02-24 05:00:00+00:00,Near Road,,0.608,,,17.1,40.8,,6.8,85.2,,,0.262,11.9,5,3,3,,,1,NORMAL
2022-02-25 05:00:00+00:00,Near Road,,0.44,,,19.2,55.9,,13.0,85.7,,,0.608,17.1,5,4,3,,,1,NORMAL
2022-02-26 05:00:00+00:00,Near Road,,0.6,,,28.4,41.7,,29.0,51.6,,,0.44,19.2,5,5,3,,,1,NORMAL
2022-02-27 05:00:00+00:00,Near Road,,0.8,,,33.4,54.9,,8.2,58.0,,,0.6,28.4,5,6,3,,,1,NORMAL
2022-02-28 05:00:00+00:00,Near Road,,0.4,,,21.3,48.6,,6.6,60.5,,,0.8,33.4,5,0,3,,,1,NORMAL
2022-03-01 05:00:00+00:00,Near Road,,0.8,,,47.6,55.9,,8.2,68.9,,,0.4,21.3,5,1,3,,,1,NORMAL
2022-03-02 05:00:00+00:00,Near Road,,1.253,,,46.7,62.6,,10.6,66.0,,,0.8,47.6,5,2,3,,,1,NORMAL
2022-03-03 05:00:00+00:00,Near Road,,0.325,,,25.1,54.0,,9.0,61.5,,,1.253,46.7,5,3,3,,,1,NORMAL
2022-03-04 05:00:00+00:00,Near Road,,0.748,,,31.6,45.9,,6.0,47.2,,,0.325,25.1,5,4,3,,,1,NORMAL
2022-03-05 05:00:00+00:00,Near Road,,0.621,,,28.2,61.3,,7.7,65.3,,,0.748,31.6,5,5,3,,,1,NORMAL
2022-03-06 05:00:00+00:00,Near Road,,0.817,,,33.6,77.0,,12.4,76.3,,,0.621,28.2,5,6,3,,,1,NORMAL
2022-03-07 05:00:00+00:00,Near Road,,0.3,,,12.1,78.1,,7.4,64.9,,,0.817,33.6,5,0,3,,,1,NORMAL
2022-03-08 05:00:00+00:00,Near Road,,0.4,,,15.4,52.7,,9.0,47.2,,,0.3,12.1,5,1,3,,,1,NORMAL
2022-03-09 05:00:00+00:00,Near Road,,0.4,,,21.4,46.2,,3.9,85.5,,,0.4,15.4,5,2,3,,,1,NORMAL
2022-03-10 05:00:00+00:00,Near Road,,0.808,,,36.7,51.4,,17.0,83.7,,,0.4,21.4,5,3,3,,,1,NORMAL
2022-03-11 05:00:00+00:00,Near Road,,0.8,,,35.1,63.1,,22.0,79.5,,,0.808,36.7,5,4,3,,,1,NORMAL
2022-03-12 05:00:00+00:00,Near Road,,0.4,,,13.5,50.0,,9.0,85.8,,,0.8,35.1,5,5,3,,,1,NORMAL
2022-03-13 05:00:00+00:00,Near Road,,1.016,,,37.3,43.7,,4.5,53.5,,,0.4,13.5,5,6,3,,,1,NORMAL
2022-03-14 04:00:00+00:00,Near Road,,1.252,,,39.4,62.2,,12.0,64.5,,,1.016,37.3,4,0,3,,,1,NORMAL
2022-03-15 04:00:00+00:00,Near Road,,0.8,,,46.5,71.6,,15.0,58.4,,,1.252,39.4,4,1,3,,,1,NORMAL
2022-03-16 04:00:00+00:00,Near Road,,1.2,,,50.5,72.0,,32.0,61.7,,,0.8,46.5,4,2,3,,,-1,🚨 ALERT
2022-03-17 04:00:00+00:00,Near Road,,0.6,,,27.4,59.9,,14.0,89.2,,,1.2,50.5,4,3,3,,,1,NORMAL
2022-03-18 04:00:00+00:00,Near Road,,1.39,,,26.1,75.4,,12.5,87.4,,,0.6,27.4,4,4,3,,,1,NORMAL
2022-03-19 04:00:00+00:00,Near Road,,0.4,,,13.5,77.0,,7.8,70.8,,,1.39,26.1,4,5,3,,,1,NORMAL
2022-03-20 04:00:00+00:00,Near Road,,0.3,,,2.1,62.4,,5.0,48.4,,,0.4,13.5,4,6,3,,,1,NORMAL
2022-03-21 04:00:00+00:00,Near Road,,1.181,,,40.8,69.4,,13.0,50.8,,,0.3,2.1,4,0,3,,,1,NORMAL
2022-03-22 04:00:00+00:00,Near Road,,1.0,,,39.8,69.3,,11.8,64.4,,,1.181,40.8,4,1,3,,,1,NORMAL
2022-03-23 04:00:00+00:00,Near Road,,0.4,,,25.2,53.8,,6.1,88.2,,,1.0,39.8,4,2,3,,,1,NORMAL
2022-03-24 04:00:00+00:00,Near Road,,0.4,,,25.2,55.9,,18.0,89.6,,,0.4,25.2,4,3,3,,,1,NORMAL
2022-03-25 04:00:00+00:00,Near Road,,0.844,,,24.6,61.5,,21.0,85.6,,,0.4,25.2,4,4,3,,,1,NORMAL
2022-03-26 04:00:00+00:00,Near Road,,0.332,,,15.4,53.6,,9.0,51.7,,,0.844,24.6,4,5,3,,,1,NORMAL
2022-03-27 04:00:00+00:00,Near Road,,0.209,,,4.8,41.9,,7.0,50.9,,,0.332,15.4,4,6,3,,,1,NORMAL
2022-03-28 04:00:00+00:00,Near Road,,0.254,,,16.8,37.8,,9.0,44.8,,,0.209,4.8,4,0,3,,,1,NORMAL
2022-03-29 04:00:00+00:00,Near Road,,1.1,,,45.5,45.5,,11.0,42.4,,,0.254,16.8,4,1,3,,,1,NORMAL
2022-03-30 04:00:00+00:00,Near Road,,1.278,,,46.1,59.7,,17.0,62.0,,,1.1,45.5,4,2,3,,,-1,🚨 ALERT
2022-03-31 04:00:00+00:00,Near Road,,0.4,,,18.0,74.5,,10.2,77.0,,,1.278,46.1,4,3,3,,,1,NORMAL
2022-04-01 04:00:00+00:00,Near Road,,0.23,,,9.5,62.2,,10.0,79.6,,,0.4,18.0,4,4,3,,,1,NORMAL
2022-04-02 04:00:00+00:00,Near Road,,0.4,,,17.3,57.4,,4.2,53.6,,,0.23,9.5,4,5,3,,,1,NORMAL
2022-04-03 04:00:00+00:00,Near Road,,0.392,,,15.8,58.3,,4.7,67.5,,,0.4,17.3,4,6,3,,,1,NORMAL
2022-04-04 04:00:00+00:00,Near Road,,0.5,,,35.8,56.1,,30.0,48.9,,,0.392,15.8,4,0,3,,,1,NORMAL
2022-04-05 04:00:00+00:00,Near Road,,0.5,,,33.2,55.4,,16.0,86.9,,,0.5,35.8,4,1,3,,,1,NORMAL
2022-04-06 04:00:00+00:00,Near Road,,0.471,,,22.4,61.7,,10.0,87.2,,,0.5,33.2,4,2,3,,,1,NORMAL
2022-04-07 04:00:00+00:00,Near Road,,0.404,,,27.3,53.4,,7.0,87.5,,,0.471,22.4,4,3,3,,,1,NORMAL
2022-04-08 04:00:00+00:00,Near Road,,0.3,,,32.9,63.3,,4.2,77.3,,,0.404,27.3,4,4,3,,,1,NORMAL
2022-04-09 04:00:00+00:00,Near Road,,0.526,,,26.3,55.4,,7.0,76.5,,,0.3,32.9,4,5,3,,,1,NORMAL
2022-04-10 04:00:00+00:00,Near Road,,1.045,,,37.3,54.0,,13.0,59.4,,,0.526,26.3,4,6,3,,,1,NORMAL
2022-04-11 04:00:00+00:00,Near Road,,1.1,,,34.0,67.6,,7.5,70.0,,,1.045,37.3,4,0,3,,,1,NORMAL
2022-04-12 04:00:00+00:00,Near Road,,0.636,,,37.3,78.8,,6.2,63.3,,,1.1,34.0,4,1,3,,,1,NORMAL
2022-04-13 04:00:00+00:00,Near Road,,0.776,,,34.6,86.5,,18.0,75.4,,,0.636,37.3,4,2,3,,,1,NORMAL
2022-04-14 04:00:00+00:00,Near Road,,0.33,,,16.4,82.0,,7.0,55.7,,,0.776,34.6,4,3,3,,,1,NORMAL
2022-04-15 04:00:00+00:00,Near Road,,0.943,,,34.1,71.8,,4.6,61.5,,,0.33,16.4,4,4,3,,,1,NORMAL
2022-04-16 04:00:00+00:00,Near Road,,0.492,,,23.7,78.4,,6.0,52.7,,,0.943,34.1,4,5,3,,,1,NORMAL
2022-04-17 04:00:00+00:00,Near Road,,0.372,,,12.3,58.6,,7.0,56.5,,,0.492,23.7,4,6,3,,,1,NORMAL
2022-04-18 04:00:00+00:00,Near Road,,0.432,,,28.4,47.7,,3.3,85.3,,,0.372,12.3,4,0,3,,,1,NORMAL
2022-04-19 04:00:00+00:00,Near Road,,0.235,,,12.0,51.3,,3.6,80.1,,,0.432,28.4,4,1,3,,,1,NORMAL
2022-04-20 04:00:00+00:00,Near Road,,0.755,,,32.9,61.5,,10.0,54.5,,,0.235,12.0,4,2,3,,,1,NORMAL
2022-04-21 04:00:00+00:00,Near Road,,0.841,,,37.3,68.9,,7.7,62.3,,,0.755,32.9,4,3,3,,,1,NORMAL
2022-04-22 04:00:00+00:00,Near Road,,0.8,,,37.1,75.6,,10.0,76.2,,,0.841,37.3,4,4,3,,,1,NORMAL
2022-04-23 04:00:00+00:00,Near Road,,0.616,,,32.0,77.7,,8.6,63.8,,,0.8,37.1,4,5,3,,,1,NORMAL
2022-04-24 04:00:00+00:00,Near Road,,0.4,,,18.4,79.7,,17.0,75.7,,,0.616,32.0,4,6,3,,,1,NORMAL
2022-04-25 04:00:00+00:00,Near Road,,0.387,,,19.0,70.3,,18.0,79.1,,,0.4,18.4,4,0,3,,,1,NORMAL
2022-04-26 04:00:00+00:00,Near Road,,0.3,,,17.1,71.1,,19.0,88.8,,,0.387,19.0,4,1,3,,,1,NORMAL
2022-04-27 04:00:00+00:00,Near Road,,0.2,,,7.9,59.9,,10.0,52.7,,,0.3,17.1,4,2,3,,,1,NORMAL
2022-04-28 04:00:00+00:00,Near Road,,0.318,,,9.3,59.5,,7.0,47.0,,,0.2,7.9,4,3,3,,,1,NORMAL
2022-04-29 04:00:00+00:00,Near Road,,0.6,,,45.5,65.7,,15.0,54.6,,,0.318,9.3,4,4,3,,,1,NORMAL
2022-04-30 04:00:00+00:00,Near Road,,1.052,,,36.8,68.7,,9.1,54.9,,,0.6,45.5,4,5,3,,,1,NORMAL
2022-05-01 04:00:00+00:00,Near Road,,0.511,,,23.7,66.6,,9.6,80.0,,,1.052,36.8,4,6,3,,,1,NORMAL
2022-05-02 04:00:00+00:00,Near Road,,0.5,,,44.1,80.4,,19.0,82.4,,,0.511,23.7,4,0,3,,,1,NORMAL
2022-05-03 04:00:00+00:00,Near Road,,0.555,,,41.5,72.9,,13.2,88.5,,,0.5,44.1,4,1,3,,,1,NORMAL
2022-05-04 04:00:00+00:00,Near Road,,0.4,,,24.2,75.4,,9.8,88.2,,,0.555,41.5,4,2,3,,,1,NORMAL
2022-05-05 04:00:00+00:00,Near Road,,0.586,,,20.3,67.3,,10.0,74.2,,,0.4,24.2,4,3,3,,,1,NORMAL
2022-05-06 04:00:00+00:00,Near Road,,0.5,,,19.2,61.9,,5.5,88.1,,,0.586,20.3,4,4,3,,,1,NORMAL
2022-05-07 04:00:00+00:00,Near Road,,0.2,,,15.2,54.0,,1.6,86.8,,,0.5,19.2,4,5,3,,,1,NORMAL
2022-05-08 04:00:00+00:00,Near Road,,0.7,,,33.6,57.0,,14.0,81.5,,,0.2,15.2,4,6,3,,,1,NORMAL
2022-05-09 04:00:00+00:00,Near Road,,0.8,,,45.4,69.6,,16.0,75.8,,,0.7,33.6,4,0,3,,,1,NORMAL
2022-05-10 04:00:00+00:00,Near Road,,0.824,,,39.6,73.0,,13.0,63.1,,,0.8,45.4,4,1,3,,,1,NORMAL
2022-05-11 04:00:00+00:00,Near Road,,0.5,,,41.6,72.9,,10.5,69.6,,,0.824,39.6,4,2,3,,,1,NORMAL
2022-05-12 04:00:00+00:00,Near Road,,0.5,,,34.4,73.6,,8.2,82.1,,,0.5,41.6,4,3,3,,,1,NORMAL
2022-05-13 04:00:00+00:00,Near Road,,0.576,,,18.7,74.5,,13.0,89.8,,,0.5,34.4,4,4,3,,,1,NORMAL
2022-05-14 04:00:00+00:00,Near Road,,0.587,,,13.2,71.1,,10.0,90.7,,,0.576,18.7,4,5,3,,,1,NORMAL
2022-05-15 04:00:00+00:00,Near Road,,0.5,,,17.7,82.2,,6.1,90.9,,,0.587,13.2,4,6,3,,,1,NORMAL
2022-05-16 04:00:00+00:00,Near Road,,0.653,,,34.3,79.0,,15.0,86.4,,,0.5,17.7,4,0,3,,,1,NORMAL
2022-05-17 04:00:00+00:00,Near Road,,0.4,,,36.3,83.1,,12.0,65.9,,,0.653,34.3,4,1,3,,,1,NORMAL
2022-05-18 04:00:00+00:00,Near Road,,0.625,,,22.6,74.3,,10.0,62.6,,,0.4,36.3,4,2,3,,,1,NORMAL
2022-05-19 04:00:00+00:00,Near Road,,1.118,,,40.5,84.6,,9.5,87.8,,,0.625,22.6,4,3,3,,,1,NORMAL
2022-05-20 04:00:00+00:00,Near Road,,0.9,,,34.0,91.6,,27.0,74.1,,,1.118,40.5,4,4,3,,,1,NORMAL
2022-05-21 04:00:00+00:00,Near Road,,0.4,,,24.7,92.8,,20.0,63.1,,,0.9,34.0,4,5,3,,,1,NORMAL
2022-05-22 04:00:00+00:00,Near Road,,0.4,,,14.3,89.8,,10.9,88.9,,,0.4,24.7,4,6,3,,,1,NORMAL
2022-05-23 04:00:00+00:00,Near Road,,0.217,,,11.8,73.8,,9.0,82.0,,,0.4,14.3,4,0,3,,,1,NORMAL
2022-05-24 04:00:00+00:00,Near Road,,0.471,,,24.2,64.0,,14.0,88.4,,,0.217,11.8,4,1,3,,,1,NORMAL
2022-05-25 04:00:00+00:00,Near Road,,0.4,,,19.3,71.4,,12.0,79.5,,,0.471,24.2,4,2,3,,,1,NORMAL
2022-05-26 04:00:00+00:00,Near Road,,0.4,,,20.3,73.2,,7.5,85.4,,,0.4,19.3,4,3,3,,,1,NORMAL
2022-05-27 04:00:00+00:00,Near Road,,0.484,,,19.3,79.0,,8.5,86.9,,,0.4,20.3,4,4,3,,,1,NORMAL
2022-05-28 04:00:00+00:00,Near Road,,0.4,,,14.8,78.1,,11.0,87.4,,,0.484,19.3,4,5,3,,,1,NORMAL
2022-05-29 04:00:00+00:00,Near Road,,0.89,,,27.8,83.1,,8.6,82.9,,,0.4,14.8,4,6,3,,,1,NORMAL
2022-05-30 04:00:00+00:00,Near Road,,0.6,,,18.9,90.3,,43.0,74.9,,,0.89,27.8,4,0,3,,,1,NORMAL
2022-05-31 04:00:00+00:00,Near Road,,0.904,,,39.3,95.5,,26.0,81.5,,,0.6,18.9,4,1,3,,,1,NORMAL
2022-06-01 04:00:00+00:00,Near Road,,0.7,,,32.3,93.0,,22.0,68.1,,,0.904,39.3,4,2,3,,,1,NORMAL
2022-06-02 04:00:00+00:00,Near Road,,0.5,,,24.4,89.2,,15.0,87.2,,,0.7,32.3,4,3,3,,,1,NORMAL
2022-06-03 04:00:00+00:00,Near Road,,0.937,,,38.7,79.7,,7.1,88.4,,,0.5,24.4,4,4,3,,,1,NORMAL
2022-06-04 04:00:00+00:00,Near Road,,1.053,,,45.4,84.9,,37.0,69.3,,,0.937,38.7,4,5,3,,,-1,🚨 ALERT
2022-06-05 04:00:00+00:00,Near Road,,1.065,,,39.7,78.4,,38.0,56.7,,,1.053,45.4,4,6,3,,,-1,🚨 ALERT
2022-06-06 04:00:00+00:00,Near Road,,0.738,,,29.8,82.0,,46.0,73.1,,,1.065,39.7,4,0,3,,,1,NORMAL
2022-06-07 04:00:00+00:00,Near Road,,0.626,,,22.3,79.7,,22.0,85.6,,,0.738,29.8,4,1,3,,,1,NORMAL
2022-06-08 04:00:00+00:00,Near Road,,0.4,,,19.3,88.5,,18.5,88.0,,,0.626,22.3,4,2,3,,,1,NORMAL
2022-06-09 04:00:00+00:00,Near Road,,0.3,,,11.9,81.7,,20.0,86.8,,,0.4,19.3,4,3,3,,,1,NORMAL
2022-06-10 04:00:00+00:00,Near Road,,0.5,,,29.6,81.5,,19.0,68.7,,,0.3,11.9,4,4,3,,,1,NORMAL
